EmployeeID,EmployeeName,Gender,DepartmentID,Department,JobRole,Location,EmploymentType,HireDate,Salary,EmploymentStatus,ExitDate,ExitMode
514,Yvonne Higgins,Female,2,Operations ,Operations Manager,lagos,Full-Time,12-12-2025,251500.0,Active,,
314,Megan Richards,Female,1,Sales,Business Development Officer,Lagos,Contract,2022-10-05,373000.0,Active,,
535,John Harris,Male,1, Sales,Business Development Officer,Lagos,FULL-TIME,2022-09-30,184100.0,Active,,
830,Derrick Clayton,Male,10,Administration,Office Manager,Port Harcourt,Full-Time ,2025-01-18,512700.0,Active,,
320,Eric Vasquez,Male,9,LEGAL,Legal Counsel,Lagos,FULL-TIME,26/09/2023,757100.0,Active,,
8,Gerald Moore,Male,6,Marketing,Brand Manager,Lagos,Full-Time,2025-07-11,534000.0,Active,,
394,David Chapman,Male,4,IT ,IT Support Officer,lagos, Full-Time,2024-12-01,537100.0,Active,,
142,Jessica Thompson,Female,3, Customer Service,Call Center Agent,Lagos, Contract,11-08-2025,142200.0,Active,,
87,Christopher Bass,Male,6,Marketing,Brand Manager,lagos,Full-Time,2022-08-07,652200.0,Active,,
865,Tiffany Townsend,Female,1,SALES,Account Manager,Lagos,Part-Time,2024-10-05,655200.0,Active,,
479,David Mullins,Male,10,Administration,Executive Assistant,Port Harcourt,Full-Time,2025-02-27,154800.0,Active,,
504,Sarah Hayes,Female,1,Sales,Business Development Officer,Lagos,Full-Time,03/03/2025,439200.0,Exited,2025-11-12,Resignation
754,Michael Fuentes,Male,5,finance,Payroll Officer,Abuja,Full-Time,2025-11-26,393500.0,Active,,
216,Lori Brown,Female,5,Finance,Payroll Officer,abuja,Contract,01-Oct-2024,497400.0,Active,,
581,Valerie Evans,Female,3,Customer Service ,Customer Support Lead,Lagos,FULL-TIME,2022-11-19,332400.0,Active,,
563,Robyn Richardson,Female,3,Customer Service,Customer Service Rep,, Full-Time,2023-10-18,,Active,,
399,Robert Young,Male,1,Sales,Business Development Officer,Lagos ,Full-Time,11/05/2022,346200.0,Active,,
926,Joel Lara,Male,4,IT,Software Developer,Lagos,Full-Time,2022-11-12,700100.0,Active,,
669,Anna Hardy,Female,6,Marketing,Brand Manager,LAGOS,Full-Time ,13-Nov-2024,819300.0,Active,,
491,Mrs. Veronica Gould MD,Female,10,ADMINISTRATION,Office Manager,Port Harcourt,full-time,2025-06-11,461100.0,Active,,
253,Kristen Davis,Female,4,IT,Systems Analyst,Lagos,Full-Time,2022-05-20,496900.0,active,,
908,Dr. Anna Morse DVM,Female,9,Legal,Legal Counsel,Abuja,FULL-TIME,2025-12-05,623900.0,Active,,
469,Veronica King,Female,1,Sales,Sales Manager,Port Harcourt,FULL-TIME,08-20-2023,214000.0,Active,,
915,Benjamin Harris,Male,2,Operations,Operations Manager, Port Harcourt,Full-Time,2024-02-21,328300.0,Active,,
358,Ronald Davis,Male,5,Finance,Accountant,,FULL-TIME,2023-10-05,665200.0,Active,,
255,Kathleen Moran,Female,3,Customer Service,Customer Support Lead,abuja,Full-Time ,2022-04-27,553800.0,Active,,
277,Nathan Malone,Male,1,sales,Business Development Officer,kano,Full-Time,2022-07-30,265500.0,Active,,
179,Eric Byrd,Male,4,IT,IT Support Officer,Lagos,FULL-TIME,2025-06-02,,Active,,
282,Stephanie Williams,Female,5,finance,Accountant,ABUJA,full-time,2023-08-11,347100.0,Active,,
391,Brian Smith,Male,1,Sales,Sales Manager,lagos,Part-Time,2025-05-05,753600.0,Active,,
509,Marcia Leon,Female,4,IT,Software Developer,Lagos,Part-Time,2025-08-31,655600.0,Active,,
750,James Wilson,Male,2,operations,Warehouse Supervisor,lagos,Full-Time,10-04-2025,463500.0,Exited,11/12/2025,Resignation
584,Denise Martinez,Female,2,Operations,Operations Manager,LAGOS,Part-Time,2024-04-08,690400.0,Active,,
973,Lindsey Mccall,Female,10, Administration,Admin Officer,KANO,Full-Time,2024-06-24,335100.0,Active,,
130,Dustin Jordan,Male,5,Finance,Finance Manager,Abuja,Full-Time,29/12/2024,486000.0,Exited,2025-03-22,Resignation
145,Mary Travis,Female,6,Marketing,Digital Marketing Officer,Lagos,Full-Time,2025-11-11,583000.0,Active,,
961,Ryan Morris,Male,2,Operations,Logistics Coordinator,,FULL-TIME,08/06/2024,537100.0,Active,,
848,Nicole Anderson,Female,10,Administration,Executive Assistant,Port Harcourt,Full-Time,2025-04-15,289700.0,Exited,17/06/2025,Resignation
646,Michael Stephens,Male,4,IT,Software Developer,Lagos ,Full-Time,26/07/2022,520800.0,Active,,
716,Micheal Sanders,Male,2,OPERATIONS,Operations Officer,Lagos,Full-Time,2025-04-24,182700.0,Active,,
906,Ashley Moreno,Female,1,Sales,Account Manager, Lagos,Full-Time,2024-12-25,,Active,,
768,Kevin Mason,Male,10,Administration,Admin Officer,Port Harcourt,Full-Time,20/10/2023,369100.0,Active,,
73,Brittney Phillips,Female,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2024-11-13,354000.0,Exited,2025-11-03,Resignation
909,Michael Watson,Male,7,Human Resources,HR Manager,Abuja,Part-Time,2022-04-12,386700.0, Active,,
236,Danielle Davis,Female,4,IT,Network Engineer,Lagos ,contract,2024-09-21,637000.0,Active,,
38,Christopher Gaines,,8,Procurement ,Buyer,Port Harcourt, Full-Time,2025-08-16,170700.0,Exited,2025-12-05,Resignation
